Order ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Base Price per Unit
CA-2017-120775,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.78,3,0.6,16.95
CA-2018-140221,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,2,0.6,3.3
CA-2018-154284,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.76,3,0.6,28.47
US-2017-127635,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,3.34
CA-2017-130673,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.33,3,0.6,5.42
CA-2018-131856,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,21.97,4,0.6,9.47
CA-2018-163181,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,29.88
CA-2018-100818,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,56.72
CA-2017-103086,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.31,2,0.6,3.45
US-2017-140914,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,10.98,2,0.6,9.47
CA-2017-169019,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.5,3,0.6,9.19
CA-2017-113257,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.62,7,0.6,1.6
CA-2017-163867,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.54,7,0.6,14.51
CA-2017-122609,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.13,3,0.6,10.68
US-2020-109484,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.68,1,0.7,9.47
US-2020-107272,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,2.11
US-2020-124303,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,2,0.7,2.6
US-2020-100930,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.33,2,0.7,4.44
CA-2019-112697,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.06,7,0.7,60.49
US-2019-141544,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.76,6,0.7,10.91
US-2019-150147,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.72,2,0.7,17.27
US-2019-150147,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.9,3,0.7,2.77
US-2019-123750,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.59,2,0.7,167.47
CA-2019-109869,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.49,5,0.7,9.87
US-2019-105578,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,18.85
US-2019-105578,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.95,2,0.7,13.46
US-2019-105578,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.38,3,0.7,1.43
CA-2020-145233,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7,0.7,1.65
US-2019-156986,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.82,3,0.7,9.91
CA-2020-138611,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.65,2,0.7,3.22
US-2019-123470,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.88,3,0.7,10.91
CA-2019-137239,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,2,0.7,2.99
CA-2019-158099,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,380.49
US-2019-114622,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.9,2,0.7,7.72
CA-2019-140081,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.72,6,0.7,8.59
CA-2020-102414,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2,0.7,3.96
US-2020-100209,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,0.94
CA-2019-145499,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,0.7,2.95
CA-2019-109820,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.63,2,0.7,2.28
CA-2019-109820,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.43,3,0.7,8.34
CA-2019-134348,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5,0.7,2.17
CA-2019-134348,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.37,7,0.7,1.1
CA-2020-160423,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.78,7,0.7,9.2
CA-2019-114727,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.87,3,0.7,1.1
US-2020-118087,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.04,2,0.7,2.68
US-2020-118087,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.5,1,0.7,8.11
CA-2019-144344,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.43,5,0.7,13.47
US-2019-168620,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.88,3,0.7,16.11
US-2019-144393,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.62,4,0.7,7.93
CA-2020-122154,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,30.79
CA-2020-167703,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.23,3,0.7,3.14
CA-2020-113481,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,5.64
CA-2020-113481,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.85,6,0.7,8.34
US-2020-155425,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.39,14,0.7,4.57
US-2020-155425,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.99,2,0.7,80
CA-2020-101049,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.26,6,0.7,12.61
CA-2020-144526,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.9,3,0.7,7.72
CA-2020-149489,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,2,0.7,1.09
CA-2020-149489,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.52,2,0.7,6.64
CA-2019-106306,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.7,3,0.7,5.61
CA-2019-155670,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.23,8,0.7,2.43
CA-2020-158379,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.61,1,0.7,9.91
CA-2019-167507,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,5.64
US-2020-166611,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.74,9,0.7,12.98
US-2019-150567,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.95,2,0.7,2.56
US-2019-150567,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.02,6,0.7,8.11
CA-2019-112109,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.97,2,0.7,16.64
CA-2019-112109,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.74,4,0.7,3.71
CA-2020-111374,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.96,4,0.7,2.19
CA-2019-146521,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.94,1,0.7,3.24
US-2020-168690,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.81,3,0.7,1.59
US-2019-152051,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.09,4,0.7,16.5
CA-2019-106383,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.29,1,0.7,171.1
CA-2020-136497,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,5,0.7,4.75
US-2020-147669,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,13.02,1,0.7,23.44
CA-2020-155089,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66,5,0.7,15.83
US-2020-165344,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,653,7,0.7,226.99
US-2020-165344,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,10,0.7,1.87
CA-2019-164784,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.74,2,0.7,2.38
CA-2019-133123,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.2,2,0.7,2.83
CA-2020-156412,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.35,3,0.7,3.27
CA-2020-119193,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1.64,1,0.7,2.95
CA-2020-165757,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.33,3,0.7,5.97
CA-2020-165757,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.16,5,0.7,11.01
CA-2019-123617,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.43,6,0.7,2.19
US-2020-120390,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.19,4,0.7,734.93
CA-2020-168900,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31,1,0.7,4.24
CA-2020-167941,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.27,8,0.7,2.99
CA-2020-134845,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,5,0.7,4.25
CA-2020-134845,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.99,5,0.7,1189.99
CA-2020-134845,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.59,2,0.7,18.71
CA-2020-134845,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.96,6,0.7,2.59
CA-2019-124562,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.96,7,0.7,3.21
US-2020-132059,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.59,2,0.7,210.69
US-2019-161844,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.95,2,0.7,2.5
CA-2020-148404,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.45,6,0.7,14.02
CA-2020-136448,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.44,2,0.7,3.1
CA-2020-136448,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.7,475.4
CA-2020-107832,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.48,1,0.7,13.46
CA-2020-109757,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,5,0.7,9.2
CA-2020-109757,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.37,2,0.7,3.71
CA-2019-164154,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.43,3,0.7,13.46
CA-2019-154536,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.56,5,0.7,3.38
CA-2019-145177,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.89,7,0.7,16.64
CA-2019-104969,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.1,6,0.7,37
CA-2019-108567,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.69,2,0.7,2.47
CA-2020-112487,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.13,2,0.7,2.87
CA-2019-136231,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.06,7,0.7,21.31
CA-2019-140641,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,5,0.7,12.98
US-2020-142573,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.66,4,0.7,3.45
CA-2019-156573,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.28,3,0.7,6.64
CA-2019-146010,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.64,7,0.7,10.45
US-2019-108777,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.69,3,0.7,11.01
CA-2019-140417,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.02,1,0.7,8.54
CA-2020-163692,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3,0.7,4.63
CA-2019-139689,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.09,4,0.7,16.5
CA-2019-139689,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.81,3,0.7,1.59
US-2019-161683,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.19,4,0.7,8.19
CA-2020-110429,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.67,3,0.7,6.49
CA-2020-169894,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.72,2,0.7,17.96
CA-2020-153654,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.01,8,0.7,3.96
US-2020-125717,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.78,4,0.7,33.91
CA-2020-155075,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.18,4,0.7,273.51
CA-2019-118969,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.79,6,0.7,15.83
US-2020-117331,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.56,1,0.7,15.12
US-2020-149510,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.78,6,0.7,8.31
CA-2020-130141,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,3.17,4,0.7,1.43
CA-2019-116232,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.51,9,0.7,1.5
CA-2019-159912,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.49,2,0.7,3.14
US-2020-154851,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.7,2.1
CA-2019-131968,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.89,2,0.7,8.4
CA-2020-126354,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.88,2,0.7,3.24
CA-2020-169817,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,2,0.7,1.72
US-2019-148901,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.58,3,0.7,33.91
US-2019-148901,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,9
US-2019-148901,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.39,8,0.7,2.9
CA-2019-134222,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.86,6,0.7,13.46
CA-2019-140018,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.35,7,0.7,7.8
CA-2020-106831,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.8,2,0.7,3.23
CA-2019-136049,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.55,3,0.7,3.21
US-2019-131891,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3,0.7,1.23
CA-2019-130484,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.35,8,0.7,5.6
CA-2020-127306,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,5,0.7,2.11
CA-2020-127306,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.51,2,0.7,2.17
CA-2019-141180,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.76,4,0.7,3.24
CA-2019-149279,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.11,2,0.7,2.64
CA-2020-155824,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09,4,0.7,5.78
US-2020-139647,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,0.7,80.99
US-2020-160465,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,18.85
CA-2019-120796,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.85,9,0.7,20.34
US-2019-158309,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,4,0.7,1.59
CA-2020-105991,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,8,0.7,2.11
CA-2020-105991,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.99,3,0.7,80.99
US-2020-162558,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,16.42
US-2020-162558,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,4,0.7,15.12
CA-2019-163202,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.91,3,0.7,1.65
CA-2020-117422,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.22,4,0.7,2.8
CA-2020-116946,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.02,7,0.7,40.81
CA-2019-134936,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,3.02
CA-2019-134936,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.7,4.69
US-2020-108014,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91,7,0.7,15.12
CA-2019-145261,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,18.85
CA-2019-141957,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.7,2.75
CA-2020-141117,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.76,6,0.7,100.41
CA-2020-141117,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.64,7,0.7,5.61
CA-2020-115070,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.42,3,0.7,2.5
CA-2019-158211,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,30.79
US-2020-146878,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,0.7,20.9
CA-2019-124016,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.2,7,0.7,3.14
US-2020-162068,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,2,0.7,1.09
CA-2020-143378,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.59,2,0.7,100.41
CA-2020-142671,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,3.84
CA-2019-143714,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.29,1,0.7,10.49
CA-2020-140872,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.55,3,0.7,2.68
CA-2019-129308,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.7,2.1
CA-2019-129308,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,3.45
US-2020-154872,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,20.94
CA-2020-157112,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,3.92
CA-2020-144498,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.54,11,0.7,11.01
CA-2020-139402,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.01,3,0.7,7.66
CA-2019-109827,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2,0.7,328.46
CA-2020-156237,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.88,2,0.7,3.24
CA-2020-156237,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.59,1,0.7,30.62
CA-2020-156237,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.7,7.63
CA-2020-156237,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.7,204.99
CA-2020-122028,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.78,3,0.7,6.23
CA-2020-153822,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,8.03
CA-2019-106950,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.91,7,0.7,5.78
CA-2019-106950,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,5.97
CA-2020-112004,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.6,5,0.7,2.98
US-2020-141558,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,0.7,20.9
CA-2020-133067,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.2,2,0.7,1.87
CA-2020-133067,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.4,3,0.7,5.64
CA-2019-116918,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.39,4,0.7,2.47
CA-2020-154760,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.49,3,0.7,167.74
CA-2019-164924,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,3,0.7,220.39
CA-2020-122987,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.43,3,0.7,8.21
US-2019-150357,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.1,3,0.7,2.28
CA-2020-159282,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5,0.7,215.99
CA-2020-158120,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,0.7,1.09
CA-2020-115119,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.44,7,0.7,20.94
CA-2019-127243,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89,2,0.7,5.97
CA-2020-161851,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7,9.17
US-2019-114013,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.9,1,0.7,93.41
US-2019-114013,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,7.72
US-2019-114013,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,364.27
CA-2019-162383,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.95,2,0.7,8.21
CA-2019-162383,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,6,0.7,2.56
US-2020-112347,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.62,8,0.7,7.63
US-2020-112347,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.35,8,0.7,75.74
US-2019-157490,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,273.67
US-2019-157490,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,4,0.7,8.21
